,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-01-02,226.47713149602413,231.19807703855994,226.3673466100613,230.3014678955078,5980000,0.0,0.0,0.0
2019-01-03,228.53562839562866,228.7552120766123,224.22640510464075,224.54661560058594,5831100,0.0,0.0,0.0
2019-01-04,227.86773616464174,232.927192983014,227.48347521190342,232.44229125976562,6430100,0.0,0.0,0.0
2019-01-07,232.60699261678235,235.55299338253997,231.66463534304617,234.00680541992188,5961000,0.0,0.0,0.0
2019-01-08,236.3947318360493,236.7972949492074,233.77808556095678,236.31239318847656,5348500,0.0,0.0,0.0
2019-01-09,237.04428898483098,238.3160286840653,235.7908653750561,237.41024780273438,4097000,0.0,0.0,0.0
2019-01-10,235.88236249957055,238.51731066677704,235.20530936827535,238.34347534179688,4325600,0.0,0.0,0.0
2019-01-11,237.18150869512286,238.35259360886272,236.56853398667937,238.21536254882812,5111600,0.0,0.0,0.0
2019-01-14,236.41299730045674,237.70302516360533,236.00130410213353,237.0625762939453,3709900,0.0,0.0,0.0
2019-01-15,237.30050744169318,239.8897217075344,237.30050744169318,239.6243896484375,3781800,0.0,0.0,0.0
2019-01-16,240.03601762550525,241.09731765230097,239.8530521924571,240.255615234375,4387500,0.0,0.0,0.0
2019-01-17,239.35899860356983,242.87225330593756,239.26750192426968,242.02139282226562,4446800,0.0,0.0,0.0
2019-01-18,243.8786531851218,245.71763307339938,243.09184319405443,245.2601776123047,6994200,0.0,0.0,0.0
2019-01-22,243.7048058748555,243.90608738465957,240.29220617249862,241.99392700195312,5992300,0.0,0.0,0.0
2019-01-23,243.0186542305164,243.67739126430936,239.94456668672768,242.3416290283203,6762400,0.0,0.0,0.0
2019-01-24,242.25928911878904,243.15588402059174,241.234593276233,242.5795135498047,3731700,0.0,0.0,0.0
2019-01-25,244.4550730601197,245.44316465791454,244.0159057272842,244.7386932373047,3333900,0.0,0.0,0.0
2019-01-28,242.45141253197673,242.8265293886624,240.9418149815172,242.77163696289062,4425100,0.0,0.0,0.0
2019-01-29,242.8814334585791,243.4486738326605,241.60969371853878,242.43313598632812,4454100,0.0,0.0,0.0
2019-01-30,243.97939317499075,247.13582020718013,243.22915925558476,246.32156372070312,5117200,0.0,0.0,0.0
2019-01-31,246.2208948252098,248.88328973688184,246.03792933985312,248.44412231445312,6521800,0.0,0.0,0.0
2019-02-01,248.67279810881647,249.62431336465892,247.78533332384765,248.58132934570312,3901800,0.0,0.0,0.0
2019-02-04,248.64536498739375,250.38371831196102,247.9226053638835,250.3654022216797,2960200,0.0,0.0,0.0
2019-02-05,250.79543361125022,251.67374047513474,250.26479744288943,251.43588256835938,4051300,0.0,0.0,0.0
2019-02-06,251.08831353765234,251.58237356401202,250.29234500239028,251.0608673095703,3962600,0.0,0.0,0.0
2019-02-07,249.3864855320612,249.9354378426663,246.96197640783595,248.70030212402344,6678000,0.0,0.0,0.0
2019-02-08,247.34616068676382,248.99298909372672,246.5410346492747,248.97470092773438,2909300,0.0,0.0,0.0
2019-02-11,249.62430163653323,249.9079217989421,248.58131766658005,249.11195373535156,2770300,0.0,0.0,0.0
