Date,Open,High,Low,Close,Adj Close,Volume
2021-08-06,136.47000122070312,137.3300018310547,135.41000366210938,136.33999633789062,134.21705627441406,2401300
2021-08-09,136.7100067138672,137.83999633789062,135.42999267578125,136.16000366210938,134.03985595703125,1722800
2021-08-10,136.11000061035156,137.08999633789062,135.16000366210938,137.02999877929688,134.8963165283203,2210400
2021-08-11,137.9199981689453,138.4499969482422,137.05999755859375,138.3000030517578,136.14651489257812,1841300
2021-08-12,138.11000061035156,139.02000427246094,136.92999267578125,138.99000549316406,136.8258056640625,1871500
2021-08-13,138.94000244140625,139.39999389648438,138.19000244140625,138.67999267578125,136.5206298828125,1572600
2021-08-16,137.9600067138672,140.02000427246094,137.39999389648438,140.0,137.82003784179688,1789100
2021-08-17,139.1699981689453,142.16000366210938,138.63999938964844,141.0399932861328,138.8438720703125,2340800
2021-08-18,140.94000244140625,141.89999389648438,139.82000732421875,139.99000549316406,137.81019592285156,2091100
2021-08-19,139.3800048828125,141.41000366210938,139.0800018310547,140.60000610351562,138.41070556640625,1888400
2021-08-20,140.9199981689453,141.77999877929688,139.6300048828125,140.1699981689453,137.98739624023438,2329900
2021-08-23,140.14999389648438,143.5,139.32000732421875,142.82000732421875,140.5961456298828,1895900
2021-08-24,143.16000366210938,144.35000610351562,142.16000366210938,142.57000732421875,140.35006713867188,1501900
2021-08-25,142.77000427246094,142.77000427246094,140.00999450683594,141.86000061035156,139.65109252929688,1638200
2021-08-26,141.97999572753906,142.88999938964844,141.17999267578125,141.47000122070312,139.26718139648438,1016300
2021-08-27,141.52000427246094,143.32000732421875,141.2100067138672,142.94000244140625,140.71426391601562,1144000
2021-08-30,142.1999969482422,144.3300018310547,141.00999450683594,143.2899932861328,141.058837890625,2011300
2021-08-31,143.66000366210938,147.1300048828125,142.60000610351562,145.2100067138672,143.11874389648438,3467600
2021-09-01,145.33999633789062,147.0,144.9499969482422,146.42999267578125,144.3211669921875,1570100
2021-09-02,146.8699951171875,147.75999450683594,144.99000549316406,145.39999389648438,143.3059844970703,2240600
2021-09-03,144.9600067138672,146.9499969482422,144.9600067138672,146.60000610351562,144.48873901367188,1192700
2021-09-07,147.08999633789062,147.08999633789062,145.1199951171875,145.22000122070312,143.12860107421875,1495700
2021-09-08,145.75999450683594,147.5399932861328,143.89999389648438,144.10000610351562,142.0247344970703,2200400
2021-09-09,143.27000427246094,144.24000549316406,140.80999755859375,142.30999755859375,140.260498046875,2624700
2021-09-10,142.02000427246094,146.92999267578125,141.47000122070312,145.1300048828125,143.03988647460938,3664200
2021-09-13,145.41000366210938,146.91000366210938,143.91000366210938,144.67999267578125,142.59637451171875,2131400
2021-09-14,145.22000122070312,145.94000244140625,144.30999755859375,145.3699951171875,143.27642822265625,1318400
2021-09-15,142.14999389648438,142.24000549316406,135.83999633789062,137.0399932861328,135.06639099121094,6359000
2021-09-16,137.91000366210938,139.6999969482422,135.52999877929688,135.9600067138672,134.00192260742188,4637600
2021-09-17,135.1699981689453,135.55999755859375,133.1999969482422,133.8800048828125,131.95191955566406,4178700
2021-09-20,131.97999572753906,132.52999877929688,128.75999450683594,130.08999633789062,128.21649169921875,3533200
2021-09-21,130.00999450683594,130.5,126.55999755859375,126.76000213623047,124.93444061279297,3689800
2021-09-22,126.19000244140625,127.62000274658203,124.87999725341797,126.4000015258789,124.57962036132812,4214400
2021-09-23,126.98999786376953,129.1199951171875,126.12000274658203,127.88999938964844,126.04817199707031,2571600
2021-09-24,127.04000091552734,130.02000427246094,126.86000061035156,129.89999389648438,128.02920532226562,2327300
2021-09-27,129.27000427246094,132.55999755859375,128.94000244140625,131.97999572753906,130.07928466796875,3326800
2021-09-28,131.86000061035156,135.0,131.52000427246094,133.77000427246094,131.843505859375,4349800
2021-09-29,133.85000610351562,139.58999633789062,133.80999755859375,137.94000244140625,135.9534149169922,5656600
