,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-16,49.04999923706055,49.349998474121094,47.95000076293945,49.20000076293945,175400,0.0,0.0,0.0
2024-01-17,48.41999816894531,48.81999969482422,48.112998962402344,48.58000183105469,131800,0.0,0.0,0.0
2024-01-18,48.400001525878906,48.54999923706055,46.22999954223633,46.41999816894531,220600,0.0,0.0,0.0
2024-01-19,46.81999969482422,47.900001525878906,45.75,47.209999084472656,200300,0.0,0.0,0.0
2024-01-22,46.2400016784668,46.38600158691406,45.0,45.68000030517578,133200,0.0,0.0,0.0
2024-01-23,44.29999923706055,44.93000030517578,43.77000045776367,44.40999984741211,171700,0.0,0.0,0.0
2024-01-24,45.43000030517578,45.58000183105469,44.84000015258789,44.84000015258789,47900,0.0,0.0,0.0
2024-01-25,45.349998474121094,45.43000030517578,44.779998779296875,45.060001373291016,100400,0.0,0.0,0.0
2024-01-26,46.70000076293945,47.75,46.66400146484375,47.54999923706055,82300,0.0,0.0,0.0
2024-01-29,47.560001373291016,49.02000045776367,47.33000183105469,48.93000030517578,343100,0.0,0.0,0.0
2024-01-30,49.189998626708984,49.540000915527344,48.98500061035156,49.36000061035156,55100,0.0,0.0,0.0
2024-01-31,48.40999984741211,49.529998779296875,48.11000061035156,48.16999816894531,167400,0.0,0.0,0.0
2024-02-01,48.0,48.97999954223633,47.959999084472656,48.75,94400,0.0,0.0,0.0
2024-02-02,48.369998931884766,49.20000076293945,48.349998474121094,48.68000030517578,120800,0.0,0.0,0.0
2024-02-05,49.16999816894531,49.16999816894531,47.869998931884766,48.060001373291016,126900,0.0,0.0,0.0
2024-02-06,48.59000015258789,49.130001068115234,48.5099983215332,48.77000045776367,202100,0.0,0.0,0.0
2024-02-07,48.86000061035156,50.150001525878906,48.619998931884766,50.02000045776367,386300,0.0,0.0,0.0
2024-02-08,51.04999923706055,51.65999984741211,50.869998931884766,51.59000015258789,183300,0.0,0.0,0.0
2024-02-09,53.29999923706055,54.619998931884766,53.02000045776367,53.869998931884766,198300,0.0,0.0,0.0
2024-02-12,54.619998931884766,57.060001373291016,54.619998931884766,56.91999816894531,168700,0.0,0.0,0.0
2024-02-13,55.56999969482422,56.06999969482422,54.75,55.9900016784668,108800,0.0,0.0,0.0
2024-02-14,58.70000076293945,58.9900016784668,58.119998931884766,58.63999938964844,119000,0.0,0.0,0.0
2024-02-15,59.4900016784668,59.93000030517578,58.5099983215332,58.56999969482422,142300,0.0,0.0,0.0
2024-02-16,59.2599983215332,59.279998779296875,58.439998626708984,58.79999923706055,104600,0.0,0.0,0.0
2024-02-20,59.22999954223633,59.310001373291016,57.47999954223633,58.849998474121094,6816000,0.0,0.0,0.0
2024-02-21,57.66999816894531,58.2400016784668,57.380001068115234,57.650001525878906,301100,0.0,0.0,0.0
2024-02-22,57.88999938964844,58.9900016784668,57.7599983215332,58.95000076293945,542900,0.0,0.0,0.0
2024-02-23,58.029998779296875,58.08000183105469,57.310001373291016,57.86000061035156,126000,0.0,0.0,0.0
2024-02-26,58.189998626708984,62.215999603271484,58.189998626708984,61.72999954223633,390800,0.0,0.0,0.0
2024-02-27,64.48999786376953,65.2300033569336,63.7599983215332,64.61000061035156,303400,0.0,0.0,0.0
2024-02-28,68.23999786376953,72.79000091552734,66.93000030517578,68.38999938964844,770200,0.0,0.0,0.0
2024-02-29,71.88999938964844,72.12000274658203,68.37000274658203,70.22000122070312,359900,0.0,0.0,0.0
2024-03-01,70.7300033569336,71.6500015258789,69.30000305175781,71.44999694824219,358400,0.0,0.0,0.0
2024-03-04,74.19999694824219,77.05999755859375,74.08300018310547,76.73999786376953,359100,0.0,0.0,0.0
2024-03-05,76.69999694824219,78.58999633789062,67.5,70.13999938964844,879300,0.0,0.0,0.0
2024-03-06,75.80999755859375,76.52999877929688,73.9800033569336,75.95999908447266,406900,0.0,0.0,0.0
2024-03-07,76.44000244140625,77.12000274658203,75.6500015258789,76.72000122070312,473600,0.0,0.0,0.0
2024-03-08,77.0999984741211,79.3499984741211,74.95999908447266,78.58000183105469,510900,0.0,0.0,0.0
2024-03-11,82.04000091552734,82.66899871826172,80.94000244140625,81.7699966430664,1916800,0.0,0.0,0.0
2024-03-12,82.0,82.91000366210938,77.91000366210938,80.9800033569336,3096300,0.0,0.0,0.0
2024-03-13,82.62999725341797,83.36000061035156,81.2750015258789,83.36000061035156,616900,0.0,0.0,0.0
2024-03-14,82.45999908447266,82.45999908447266,77.5,78.4800033569336,777900,0.0,0.0,0.0
2024-03-15,76.75,80.02999877929688,76.38500213623047,78.29000091552734,559900,0.0,0.0,0.0
2024-03-18,77.0,77.60800170898438,75.33999633789062,75.7699966430664,449000,0.0,0.0,0.0
2024-03-19,72.25,74.5,70.5,72.86000061035156,729400,0.0,0.0,0.0
2024-03-20,71.79000091552734,74.79000091552734,70.30000305175781,74.5999984741211,500400,0.0,0.0,0.0
2024-03-21,76.56999969482422,76.62000274658203,73.41999816894531,73.8499984741211,465600,0.0,0.0,0.0
2024-03-22,72.7300033569336,72.80999755859375,70.94000244140625,72.37000274658203,303900,0.0,0.0,0.0
2024-03-25,75.88999938964844,80.5999984741211,75.87000274658203,80.54000091552734,631000,0.0,0.0,0.0
2024-03-26,80.33999633789062,80.3949966430664,78.49500274658203,78.70999908447266,350900,0.0,0.0,0.0
2024-03-27,81.16999816894531,81.2699966430664,77.44000244140625,77.75,455900,0.0,0.0,0.0
