,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-16,19.1047807710308,19.400548743640773,18.744313774776916,19.32660675048828,24901100,0.0,0.0,0.0
2024-01-17,18.975380302166045,19.19720625331481,18.836737540146608,19.11402130126953,17551800,0.0,0.0,0.0
2024-01-18,18.989245187457335,19.150992737120042,18.10656192447783,18.226716995239258,25175200,0.0,0.0,0.0
2024-01-19,18.319144021910695,18.80438840997271,17.981783604250136,18.56869888305664,19460600,0.0,0.0,0.0
2024-01-22,18.08807515391853,18.217473187692306,17.561238287364166,17.92170524597168,26299600,0.0,0.0,0.0
2024-01-23,17.31168417402164,17.69988005504501,17.20077207253843,17.48729705810547,18044800,0.0,0.0,0.0
2024-01-24,17.847764556970642,17.949435455415795,17.616695615352477,17.66291046142578,14753200,0.0,0.0,0.0
2024-01-25,17.847762817509125,17.903220627392113,17.64442280335267,17.764577865600586,13602700,0.0,0.0,0.0
2024-01-26,18.36535745646778,18.855222409772644,18.32376498279889,18.762794494628906,18257500,0.0,0.0,0.0
2024-01-29,18.707341751712185,19.331228966833518,18.63339975913293,19.26190757751465,14373200,0.0,0.0,0.0
2024-01-30,19.335848137407048,19.502218049112248,19.289635056562727,19.42827606201172,16522500,0.0,0.0,0.0
2024-01-31,19.040080829308824,19.53918881829303,18.938409932532966,18.96613883972168,18090600,0.0,0.0,0.0
2024-02-01,18.905939612511887,19.31509749701439,18.8777211468756,19.1787109375,14717100,0.356,0.0,0.0
2024-02-02,19.037622570398213,19.395049299298137,19.035742415743353,19.141088485717773,8925500,0.0,0.0,0.0
2024-02-05,19.319802260952756,19.348018933701173,18.835395114963,18.858909606933594,7201000,0.0,0.0,0.0
2024-02-06,19.12227845325821,19.352724802824596,19.08465562123077,19.206932067871094,6601900,0.0,0.0,0.0
2024-02-07,19.21633690229399,19.771287540334924,19.117574956720805,19.705446243286133,9838700,0.0,0.0,0.0
2024-02-08,20.08168320950774,20.45792046851129,20.01113793855174,20.298019409179688,12545400,0.0,0.0,0.0
2024-02-09,20.96584216517025,21.520791002287474,20.88118855743152,21.200990676879883,20880200,0.0,0.0,0.0
2024-02-12,21.501981623919555,22.48960470780443,21.483169311416393,22.404951095581055,18818700,0.0,0.0,0.0
2024-02-13,21.859406886662104,22.08514925762794,21.586635527843715,22.03812026977539,15529000,0.0,0.0,0.0
2024-02-14,23.07277362096062,23.260891362107298,22.86960387710339,23.100990295410156,16483000,0.0,0.0,0.0
2024-02-15,23.41138627264098,23.618318120155426,23.025742840143316,23.100990295410156,17783700,0.0,0.0,0.0
2024-02-16,23.336139444197688,23.43490318954646,23.035149615045547,23.148021697998047,13202800,0.0,0.0,0.0
2024-02-20,23.326731879683603,23.36435650307689,22.62128633742655,23.195049285888672,13097100,0.0,0.0,0.0
2024-02-21,22.68713010705923,22.899704212276333,22.550743534239682,22.668317794799805,9987000,0.0,0.0,0.0
2024-02-22,22.73415891435769,23.199753771881497,22.696534290135602,23.138614654541016,11399900,0.0,0.0,0.0
2024-02-23,22.752971915400376,22.828219372082128,22.503713257483863,22.715347290039062,9199800,0.0,0.0,0.0
2024-02-26,22.84702908842156,24.474256275521537,22.84702908842156,24.267324447631836,24040300,0.0,0.0,0.0
2024-02-27,25.273763146773007,25.61237578795896,25.00099000860907,25.330198287963867,23197800,0.0,0.0,0.0
2024-02-28,26.731682579813057,28.518810889734592,26.33663301285855,26.75990104675293,72413900,0.0,0.0,0.0
2024-02-29,28.114356556748177,28.25074312930433,26.76930673149144,27.49356460571289,40650100,0.0,0.0,0.0
2024-03-01,27.701906086499893,28.13595480418233,27.14246653911762,27.971981048583984,27870800,0.726,0.0,0.0
2024-03-04,28.97511476538615,30.229030409219362,28.97511476538615,30.03611946105957,40152400,0.0,0.0,0.0
2024-03-05,29.99753833330057,30.844414414166298,26.46728160095546,27.451122283935547,84052700,0.0,0.0,0.0
2024-03-06,29.57313637846098,29.97824791130573,28.955824267358587,29.737110137939453,23411600,0.0,0.0,0.0
2024-03-07,29.91072950540521,30.253144700632582,29.573136256141723,30.007184982299805,18464400,0.0,0.0,0.0
2024-03-08,30.27725797243128,31.261100520765094,29.370581277050885,30.6727237701416,45517100,0.0,0.0,0.0
2024-03-11,32.119550462705256,32.34139677118917,31.589048100724572,31.994157791137695,24019400,0.0,0.0,0.0
2024-03-12,32.04238748514568,32.447497165394886,30.421941405208237,31.62763023376465,34999700,0.0,0.0,0.0
2024-03-13,32.22565181006121,32.592182254971746,31.791603083123785,32.45714569091797,17407900,0.0,0.0,0.0
2024-03-14,32.12919888798204,32.22082874164671,30.277258838311674,30.643789291381836,42225300,0.0,0.0,0.0
2024-03-15,30.007184409558384,31.232164711347824,29.82391919093012,30.556978225708008,28848200,0.0,0.0,0.0
2024-03-18,30.05541207152542,30.315841309565407,29.40916276216798,29.534555435180664,21446900,0.0,0.0,0.0
2024-03-19,28.145600326980937,29.081214196261087,27.475237632213368,28.377092361450195,24851900,0.0,0.0,0.0
2024-03-20,28.000917983589066,29.182491562389078,27.40289551584875,29.042633056640625,23632200,0.0,0.0,0.0
2024-03-21,29.852857054549833,29.881792409899905,28.603763315931047,28.743621826171875,20993500,0.0,0.0,0.0
2024-03-22,28.27099264772259,28.338510931372436,27.605453703401043,28.126310348510742,14937900,0.0,0.0,0.0
2024-03-25,29.515263761169635,31.386493393382153,29.50561802948859,31.3286190032959,19166000,0.0,0.0,0.0
2024-03-26,31.106773090828774,31.280392583832896,30.528042060726776,30.585914611816406,14632200,0.0,0.0,0.0
2024-03-27,31.56011244309422,31.598691689808806,30.04576570556838,30.151866912841797,24538300,0.0,0.0,0.0
