,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-01-02,26.329418692226138,26.860586025537998,26.320260423939256,26.750688552856445,2272400,0.0,0.0,0.0
2019-01-03,26.521735341001737,26.585843214792032,26.063832437351063,26.11878204345703,733600,0.0,0.0,0.0
2019-01-04,26.50342456523812,27.089539811690315,26.44847495081231,27.01627540588379,1345000,0.0,0.0,0.0
2019-01-07,27.062059972023714,27.428383679696093,26.970480791866514,27.263538360595703,772600,0.0,0.0,0.0
2019-01-08,27.584076466981283,27.584076466981283,27.245227490955788,27.547443389892578,535700,0.0,0.0,0.0
2019-01-09,27.739762158651157,27.794710024764775,27.510810678623045,27.684812545776367,934500,0.0,0.0,0.0
2019-01-10,27.547441874225836,27.82218295022978,27.42838787376044,27.813026428222656,371900,0.0,0.0,0.0
2019-01-11,27.68481241222781,27.813026428222656,27.620706277610967,27.813026428222656,399800,0.0,0.0,0.0
2019-01-14,27.593234204579037,27.739764772625172,27.53828633328757,27.648183822631836,909200,0.0,0.0,0.0
2019-01-15,27.712292332199226,27.977875188442095,27.712292332199226,27.95956039428711,802400,0.0,0.0,0.0
2019-01-16,28.014502391253725,28.13355638870357,27.9961858541811,28.02366065979004,953700,0.0,0.0,0.0
2019-01-17,27.932078759586588,28.353348617187507,27.932078759586588,28.25261116027832,565200,0.0,0.0,0.0
2019-01-18,28.472404743785138,28.68303967544476,28.3808238070928,28.62809181213379,730400,0.0,0.0,0.0
2019-01-22,28.454086168264844,28.463244435953964,28.041974602820098,28.23429298400879,1885000,0.0,0.0,0.0
2019-01-23,28.380823153289516,28.435771015334662,27.996184625451395,28.27092742919922,1162600,0.0,0.0,0.0
2019-01-24,28.2800895191677,28.371670471783393,28.170193773437976,28.335039138793945,1016500,0.0,0.0,0.0
2019-01-25,28.54567158276268,28.655569065535474,28.490723714756896,28.591461181640625,797500,0.0,0.0,0.0
2019-01-28,28.335034359913184,28.389982223510742,28.17018902235941,28.389982223510742,497500,0.0,0.0,0.0
2019-01-29,28.3808287417211,28.44493488452367,28.243458186178252,28.335039138793945,784100,0.0,0.0,0.0
2019-01-30,28.49071938982493,28.884516168736784,28.426613262422713,28.802093505859375,587700,0.0,0.0,0.0
2019-01-31,28.765458677509194,29.07683277452052,28.765458677509194,29.02188491821289,1014800,0.0,0.0,0.0
2019-02-01,29.0676792709939,29.168418479701216,28.95778354036878,29.07683753967285,723500,0.0,0.0,0.0
2019-02-04,29.0676785685404,29.287471771240234,28.985255899182825,29.287471771240234,2500400,0.0,0.0,0.0
2019-02-05,29.342419190322595,29.4248418535238,29.269153048133994,29.415681838989258,490200,0.0,0.0,0.0
2019-02-06,29.379052134856416,29.40652519129782,29.27831118978106,29.369892120361328,1962600,0.0,0.0,0.0
2019-02-07,29.17757730078606,29.232525167138924,28.902834475499386,29.104312896728516,935200,0.0,0.0,0.0
2019-02-08,28.930313188204764,29.15010643005371,28.857048774255116,29.15010643005371,337200,0.0,0.0,0.0
2019-02-11,29.23252310761744,29.25083964403166,29.10431084623998,29.16841697692871,1503900,0.0,0.0,0.0
2019-02-12,29.379057018271315,29.58053195486752,29.351580463740802,29.53474235534668,577300,0.0,0.0,0.0
2019-02-13,29.653799327351376,29.72706199089048,29.58053317028962,29.635482788085938,997200,0.0,0.0,0.0
2019-02-14,29.516417663434304,29.69957950444489,29.415678476202405,29.571367263793945,1039900,0.0,0.0,0.0
2019-02-15,29.763693535765032,29.901065826416016,29.763693535765032,29.901065826416016,584400,0.0,0.0,0.0
2019-02-19,29.791167638732297,30.020119135478836,29.791167638732297,29.93769645690918,462100,0.0,0.0,0.0
2019-02-20,29.965174108333105,30.038436773340422,29.87359141017055,29.992647171020508,614600,0.0,0.0,0.0
2019-02-21,29.910219067897025,29.94685214052192,29.763690270919536,29.864429473876953,792600,0.0,0.0,0.0
2019-02-22,29.974328962773086,30.09338471699543,29.946855901615056,30.084224700927734,477500,0.0,0.0,0.0
