Date,Open,High,Low,Close,Adj Close,Volume
2021-08-06,109.18000030517578,109.2699966430664,109.08000183105469,109.08999633789062,92.64371490478516,4948100
2021-08-09,109.05000305175781,109.08999633789062,108.81999969482422,108.83999633789062,92.43141174316406,5427000
2021-08-10,108.83000183105469,108.88999938964844,108.63999938964844,108.6500015258789,92.27006530761719,9331300
2021-08-11,108.7300033569336,108.87999725341797,108.68000030517578,108.83000183105469,92.42292785644531,5124400
2021-08-12,108.88999938964844,109.0,108.77999877929688,108.97000122070312,92.54181671142578,8523300
2021-08-13,109.05000305175781,109.16000366210938,109.0,109.16000366210938,92.70318603515625,6289800
2021-08-16,109.19999694824219,109.19999694824219,109.05999755859375,109.19000244140625,92.72865295410156,5445500
2021-08-17,109.11000061035156,109.11000061035156,108.81999969482422,108.9800033569336,92.55028533935547,9996600
2021-08-18,108.98999786376953,109.0999984741211,108.79000091552734,108.80999755859375,92.40593719482422,4339100
2021-08-19,108.5999984741211,108.88999938964844,108.5999984741211,108.7699966430664,92.37193298339844,8737100
2021-08-20,108.80000305175781,109.05000305175781,108.73999786376953,108.95999908447266,92.53331756591797,5782500
2021-08-23,109.0999984741211,109.37999725341797,109.0999984741211,109.30999755859375,92.83055877685547,7467200
2021-08-24,109.4000015258789,109.51000213623047,109.33000183105469,109.4800033569336,92.97491455078125,6120500
2021-08-25,109.55000305175781,109.63999938964844,109.4800033569336,109.5999984741211,93.07683563232422,5527200
2021-08-26,109.5199966430664,109.5999984741211,109.36000061035156,109.5,92.99190521240234,5835900
2021-08-27,109.56999969482422,109.87999725341797,109.55999755859375,109.86000061035156,93.29764556884766,5584500
2021-08-30,109.87999725341797,110.05000305175781,109.86000061035156,109.9800033569336,93.39957427978516,3907500
2021-08-31,109.97000122070312,110.04000091552734,109.88999938964844,110.0,93.41651916503906,5507300
2021-09-01,109.69000244140625,109.8499984741211,109.68000030517578,109.73999786376953,93.51451110839844,9412300
2021-09-02,109.9000015258789,109.94999694824219,109.81999969482422,109.87999725341797,93.63383483886719,5707100
2021-09-03,109.9000015258789,109.94000244140625,109.77999877929688,109.91000366210938,93.6594009399414,4017100
2021-09-07,109.88999938964844,109.88999938964844,109.61000061035156,109.62000274658203,93.41228485107422,6156800
2021-09-08,109.62999725341797,109.7699966430664,109.54000091552734,109.73999786376953,93.51451110839844,4216600
2021-09-09,109.77999877929688,109.87000274658203,109.70999908447266,109.81999969482422,93.58267974853516,5647900
2021-09-10,109.95999908447266,110.0,109.69999694824219,109.70999908447266,93.48896026611328,6265300
2021-09-13,109.83999633789062,109.9800033569336,109.77999877929688,109.97000122070312,93.71052551269531,7504100
2021-09-14,110.0,110.08000183105469,109.81999969482422,109.8499984741211,93.6082534790039,7594500
2021-09-15,109.95999908447266,110.11000061035156,109.91999816894531,110.11000061035156,93.82980346679688,5787400
2021-09-16,110.0999984741211,110.12000274658203,109.91999816894531,110.06999969482422,93.79573822021484,5757100
2021-09-17,110.04000091552734,110.05000305175781,109.91999816894531,109.94999694824219,93.69347381591797,5237000
2021-09-20,109.45999908447266,109.68000030517578,109.37000274658203,109.58000183105469,93.3781967163086,11954100
2021-09-21,109.80999755859375,109.80999755859375,109.54000091552734,109.76000213623047,93.53157043457031,6573200
2021-09-22,109.93000030517578,110.05999755859375,109.79000091552734,109.94000244140625,93.6849594116211,8115900
2021-09-23,110.01000213623047,110.13999938964844,109.88999938964844,109.95999908447266,93.7020034790039,8198300
2021-09-24,109.91999816894531,109.95999908447266,109.76000213623047,109.83999633789062,93.5997314453125,6542300
2021-09-27,109.66000366210938,109.81999969482422,109.5999984741211,109.75,93.52303314208984,3913800
2021-09-28,109.5199966430664,109.56999969482422,109.25,109.2699966430664,93.11402893066406,11433900
2021-09-29,109.33000183105469,109.5999984741211,109.33000183105469,109.48999786376953,93.30150604248047,8061700
2021-09-30,109.5199966430664,109.56999969482422,109.2300033569336,109.36000061035156,93.19071197509766,18154300
2021-10-01,109.12000274658203,109.2699966430664,108.87000274658203,109.19999694824219,93.38569641113281,9599900
2021-10-04,109.19000244140625,109.19000244140625,108.80999755859375,108.83000183105469,93.06925201416016,12880700
2021-10-05,108.94000244140625,108.9800033569336,108.7300033569336,108.73999786376953,92.99231719970703,6569600
2021-10-06,108.48999786376953,108.72000122070312,108.38999938964844,108.68000030517578,92.94098663330078,11832200
2021-10-07,108.81999969482422,109.0,108.5999984741211,108.63999938964844,92.90679931640625,12147600
2021-10-08,108.66999816894531,108.70999908447266,108.41000366210938,108.44999694824219,92.74430847167969,9319300
2021-10-11,108.41000366210938,108.45999908447266,108.05999755859375,108.06999969482422,92.41932678222656,4081600
2021-10-12,108.16999816894531,108.38999938964844,108.16000366210938,108.2699966430664,92.59037780761719,9129100
2021-10-13,108.2699966430664,108.52999877929688,108.16000366210938,108.5199966430664,92.80414581298828,5949400
2021-10-14,108.77999877929688,109.12999725341797,108.72000122070312,109.12000274658203,93.3172836303711,8974400
